Crohns Disease,Healthy,Ulcerative Colitis
-0.0034371970403005835,0.0022287479756059074,0.0012084490646946824
0.0008170354008700964,-0.0017624867430929513,0.0009454513422228514
-0.001972204491747767,0.012479873719839399,-0.010507669228091591
0.00013330732656704778,-0.0037859605712629615,0.003652653244695917
0.00039689159349745346,0.0026844677024335916,-0.0030813592959310432
-0.002596819827734439,0.006029698982225259,-0.003432879154490636
0.000379767780684039,-0.001681882368666792,0.0013021145879830727
6.392117421665636e-05,0.0007535249754510188,-0.0008174461496676731
-0.0001834185677499813,0.0017413417518111882,-0.0015579231840612089
0.0014921538646279523,-0.0014551195132570323,-3.7034351370396244e-05
-0.000656202697747777,0.0029443843975395395,-0.002288181699791177
0.0002738068259133628,0.006237027893015978,-0.006510834718928902
-0.0007515783289044092,0.0016398299834925693,-0.0008882516545881598
-5.3530340630247374e-05,0.00902330810600214,-0.008969777765371898
0.0018571797389733992,-0.0032596421948143136,0.0014024624558410805
-0.0035185488452166482,0.0014851114038351217,0.0020334374413815345
-0.019969063269522535,0.0019896255636010327,0.01797943770592149
-0.0014460067439879213,0.001098153240591983,0.00034785350339593964
-0.0011529429136887834,0.0012793681097879519,-0.00012642519609917132
-0.004625327391855986,0.0031696349307179933,0.0014556924611379674
-0.002443970016373715,0.0023991326223469288,4.483739402681563e-05
0.0010916422120423898,-0.0028869436552301465,0.0017953014431881047
